10104 33792
30048 44
10150 57147392
3124c 1
31270 0
31250 200
10428 4095
10424 0
10430 0
10434 0
10204 4264039424
30b00 0
30b20 0
30b08 0
10800 4294967295
30840 0
30b04 5000
10208 2499233
1020c 46
101a0 2195718144
101a4 0
10200 4026531840
3081c 1073800824
10410 3087007744
31450 0
31220 0
31200 64
10418 732
10414 64
30610 17301505
104c0 4026531840
30614 0
3004c 131
31308 0
31300 65606
104c4 0
104c8 400
31800 0
31804 0
31810 0
4 2147483649
30000 0
302f4 0
302ec 0
302f8 0
302f0 0
10264 0
10268 0
1026c 0
600 1
3007c 100
300bc 1
670 100
30120 1
934 4031643727
30130 1
904 1
d00 0
d04 1073743324
10120 9156
10124 220
10144 4
900 1
301b0 0
3006c 74802
10180 4026630424
306c8 0
30b68 0
10108 0
400d4 0
400e4 0
30308 0
3030c 0
30310 5472
10190 4
30314 3648
10194 2
10198 2147483648
30318 1
30320 0
30360 5472
303e0 0
10184 32
303a0 3648
30420 0
10188 32
101b4 2
302b4 0
101b8 2
30460 0
30608 0
3060c 0
101e0 33554432
101c8 0
306f4 0
101dc 0
30720 0
101e4 0
306d0 0
101bc 0
101c0 0
101c4 0
3074c 0
30680 0
101a8 2392064
30600 65537
304a0 65537
1018c 3489714176
101b0 3221274624
306c4 0
101ac 4223664128
306dc 0
101d0 0
30800 2
30804 0
30808 1
30814 1
10244 1
10240 1023
30844 6
30818 1
10250 1023
10254 1
10238 10000
10230 1000000000
10234 4000
3082c 0
102c4 0
102c0 0
30b0c 21524
30b64 0
30824 4684
30b6c 0
10214 33554432
10210 4182155264
308d8 0
30918 0
10284 2684354560
30d00 0
30d08 0
30b5c 0
30998 0
10220 16000000
10224 0
30b1c 0
30b70 0
30b28 0
31400 46
31404 168724
10500 46
10508 1
10514 2499233
10518 1
31430 0
30b14 0
30b18 0
102cc 0
102d0 0
102d4 0
30b60 0
30748 0
101cc 0
1027c 3
10278 0
31454 46
10270 0
10274 0
31474 64
31520 0
104f4 4294967295
31408 64
3140c 732
10520 64
10534 732
314a4 0
31528 0
104d0 4294967295
31244 512
104d8 1022
104d4 0
104e0 4294967295
3133c 100
104e4 0
104e8 255
104ec 1
10420 3489660928
312e0 0
312e4 0
312c0 1024
10440 1
10460 16376
104a0 3489660928
31314 0
31500 0
31504 0
31508 0
31310 10
104a8 100
104a4 0
31510 4
31514 2097156
31518 0
314b8 0
1053c 0
314a8 0
314b4 0
10558 0
1055c 0
10560 0
314b0 0
1054c 0
10550 0
10554 0
314ac 0
10540 0
10544 0
10548 0
10578 0
1057c 0
314bc 0
10564 0
10568 0
1056c 0
104f0 4177526784
31360 5472
313a0 0
31380 3648
313c0 0
313f0 0
10e00 0
10004 2667577344
10400 0
104b0 0
36074 1
36004 0
36014 0
10e0c 0
10e08 0
10e04 0
31324 0
31320 128
10404 0
10408 255
31334 0
31330 128
104b4 0
104b8 255
10580 0
10584 0
10588 0
105a4 0
105a0 0
105a8 0
105c4 0
105c0 0
10600 3354394624
31700 0
31704 0
10640 1023
10620 0
10660 1
b0000 265644
106a0 4095
10680 0
106c0 1
10980 0
33100 0
33110 0
33120 0
33130 0
33140 0
33180 0
10998 0
1099c 0
109a0 0
33170 0
109a4 0
109a8 0
109ac 0
10a00 0
33300 0
33304 0
33318 0
33308 0
10a08 0
10a0c 0
10a10 0
3330c 0
10a14 0
10a18 0
10a1c 0
33310 0
10a20 0
10a24 0
10a28 0
3331c 0
33314 0
10b04 3422552064
10b00 268435456
33580 3
40008 0
40004 0
4000c 0
10720 33554432
40024 0
40020 0
40014 0
40018 0
4001c 0
314a0 0
e100c 0
e1014 0
40010 0
33560 0
33584 0
10e20 0
10e24 0
10e28 0
33564 0
33568 0
3356c 0
33570 0
400b4 0
400b8 0
10e44 0
10e48 0
10e4c 0
400bc 0
400c0 0
400c4 0
400b0 0
400c8 0
e1064 0
e1068 0
10e50 0
10e54 0
10e58 0
e1020 0
33574 0
10e30 0
10e2c 0
33578 0
10e38 0
10e34 0
3357c 0
10280 3758112768
32000 0
308e4 0
10288 1610612736
34004 0
30d80 0
31120 0
30d88 65536
30da0 0
31124 0
33e00 0
30d2c 0
30d30 0
30d3c 0
30ea0 0
1028c 1610612736
30d84 0
30f20 50
10294 1000000
10290 0
33f04 0
10298 1
30d28 0
30d04 8
30d0c 0
30d10 0
30d34 0
30d38 0
30d24 0
33f84 0
102dc 3758096384
30fa0 0
1029c 0
102a0 2499233
102a4 1
31020 0
102a8 0
102ac 10000
102b0 1
310a0 0
102b4 0
102b8 5000
102bc 1
90c 0
970 1
9804 0
9800 0
10840 3607101440
10844 2147483648
10870 2148794368
10878 2415919104
32100 0
32300 1
10868 1023
10864 1
1086c 1
32380 0
32400 0
10b18 4290772992
339e0 0
10b1c 3221225472
10b20 4026531840
339c0 97
10b24 3221225472
337a0 0
337c0 0
10b2c 0
10b30 4294967295
10b34 1
33860 0
10b38 0
10b3c 1056
10b40 1
10b28 3221225472
33900 0
339a0 0
10c00 4293067008
33b04 36864
33b00 4097
33c00 0
33c04 7937
31900 19961856
0 131072
8 45235
c 1399061134
10 2147483655
92c 3221225472
14 6
24 2852032506
34 4294901760
44 0
64c 0
65c 0
66c 0
954 0
938 3000
93c 0
940 100000000
948 0
94c 0
a00 1
b00 49308
b10 2852034412
b14 0
10c04 30000
b18 0
b1c 5686
31904 0
d08 400
10130 1000000
10134 0
d18 0
d1c 9001
960 0
10f00 0
36404 0
36408 0
36428 0
36448 0
3646c 10
10f08 10
3648c 0
3696c 0
364ac 0
